"year","treatment","sheet","row","column","cell","text"
"2019","WFL","Groundwater","14","36","AJ14","< LOD"
"2019","WFL","Groundwater","14","37","AK14","< LOD"
"2019","WFL","Groundwater","14","38","AL14","1.76846E-05"
"2019","WFL","Groundwater","14","39","AM14","< LOD"
"2019","WFL","Groundwater","14","40","AN14","< LOD"
"2019","WFL","Groundwater","14","41","AO14","< LOD"
"2019","WFL","Groundwater","15","1","A15","5/11/2019"
"2019","WFL","Groundwater","15","2","B15","-5"
"2019","WFL","Irrig","1","1","A1","IRRIGATION"
"2019","WFL","Irrig","2","1","A2","Date"
"2019","WFL","Irrig","2","2","B2","Days after sowing"
"2019","WFL","Irrig","2","3","C2","Irrig inflow (mm)
E1 (Flowmeter at inlet)"
"2019","WFL","Irrig","2","4","D2","Irrig outflow (mm)
 U1 (flowmeter at outlet)"
"2019","WFL","Irrig","2","5","E2","Irrig water salinity (dS/m)"
"2019","WFL","Irrig","2","6","F2","Irrig water ponding water level in the field (mm)"
"2019","WFL","Irrig","2","7","G2","Sampling point for nutrients (N, P, K) and pesticides (MCPA, Clomazone) analysis                                                                                                                                                                                                                                                              E(in): irrigation inlet                                                                                                                                                                                                                                                                                                  U(out): irrigation outlet"
"2019","WFL","Irrig","2","8","H2","Arsenic (mg/L)"
"2019","WFL","Irrig","2","9","I2","Cadmium (mg/L)"
"2019","WFL","Irrig","2","10","J2","N-NO3 (mg/l)"
"2019","WFL","Irrig","2","11","K2","N-NO2 (mg/l)"
"2019","WFL","Irrig","2","12","L2","N-UREA (mg/l)"
"2019","WFL","Irrig","2","13","M2","N-NH3 (mg/l)"
"2019","WFL","Irrig","2","14","N2","N-TOT (mg/l)"
"2019","WFL","Irrig","2","15","O2","P-PO4 (mg/l)"
"2019","WFL","Irrig","2","16","P2","K (mg/l)"
"2019","WFL","Irrig","2","17","Q2","Pesticides content: MCPA (µg/L)"
"2019","WFL","Irrig","2","18","R2","Pesticides content: Clomazone (µg/L)"
"2019","WFL","Irrig","3","1","A3","5/14/2019"
"2019","WFL","Irrig","3","2","B3","-2"
"2019","WFL","Irrig","3","3","C3","201.889"
"2019","WFL","Irrig","3","4","D3","26.937"
"2019","WFL","Irrig","3","6","F3","38.59"
"2019","WFL","Irrig","3","7","G3","E1 (in)"
"2019","WFL","Irrig","3","10","J3","1.360"
"2019","WFL","Irrig","3","11","K3","< LOQ"
"2019","WFL","Irrig","3","12","L3","< LOQ"
"2019","WFL","Irrig","3","13","M3","0.061"
"2019","WFL","Irrig","3","14","N3","6.59"
"2019","WFL","Irrig","3","15","O3","0.09"
"2019","WFL","Irrig","3","16","P3","< LOQ"
"2019","WFL","Irrig","3","17","Q3","0.030063224"
"2019","WFL","Irrig","3","18","R3","0.098166843"
"2019","WFL","Irrig","4","1","A4","5/15/2019"
"2019","WFL","Irrig","4","2","B4","-1"
"2019","WFL","Irrig","4","3","C4","86.303"
"2019","WFL","Irrig","4","4","D4","38.796"
"2019","WFL","Irrig","4","6","F4","72.76"
"2019","WFL","Irrig","5","1","A5","5/16/2019"
"2019","WFL","Irrig","5","2","B5","0"
"2019","WFL","Irrig","5","3","C5","125.814"
"2019","WFL","Irrig","5","4","D5","69.995"
"2019","WFL","Irrig","5","6","F5","80.50"
"2019","WFL","Irrig","6","1","A6","5/17/2019"
"2019","WFL","Irrig","6","2","B6","1"
"2019","WFL","Irrig","6","3","C6","145.618"
"2019","WFL","Irrig","6","4","D6","90.396"
"2019","WFL","Irrig","6","6","F6","82.56"
"2019","WFL","Irrig","7","1","A7","5/18/2019"
"2019","WFL","Irrig","7","2","B7","2"
"2019","WFL","Irrig","7","3","C7","160.899"
"2019","WFL","Irrig","7","4","D7","131.572"
"2019","WFL","Irrig","7","6","F7","92.67"
"2019","WFL","Irrig","8","1","A8","5/19/2019"
"2019","WFL","Irrig","8","2","B8","3"
"2019","WFL","Irrig","8","3","C8","153.003"
"2019","WFL","Irrig","8","4","D8","121.599"
"2019","WFL","Irrig","8","6","F8","93.03"
"2019","WFL","Irrig","9","1","A9","5/20/2019"
"2019","WFL","Irrig","9","2","B9","4"
"2019","WFL","Irrig","9","3","C9","90.692"
"2019","WFL","Irrig","9","4","D9","57.620"
"2019","WFL","Irrig","9","6","F9","86.61"
"2019","WFL","Irrig","10","1","A10","5/21/2019"
"2019","WFL","Irrig","10","2","B10","5"
"2019","WFL","Irrig","10","3","C10","47.340"
"2019","WFL","Irrig","10","4","D10","11.368"
"2019","WFL","Irrig","10","6","F10","75.46"
"2019","WFL","Irrig","11","1","A11","5/22/2019"
"2019","WFL","Irrig","11","2","B11","6"
"2019","WFL","Irrig","11","3","C11","48.172"
"2019","WFL","Irrig","11","4","D11","0.000"
"2019","WFL","Irrig","11","6","F11","75.19"
"2019","WFL","Irrig","12","1","A12","5/23/2019"
"2019","WFL","Irrig","12","2","B12","7"
"2019","WFL","Irrig","12","3","C12","31.842"
"2019","WFL","Irrig","12","4","D12","0.000"
"2019","WFL","Irrig","12","6","F12","76.87"
"2019","WFL","Irrig","13","1","A13","5/24/2019"
"2019","WFL","Irrig","13","2","B13","8"
"2019","WFL","Irrig","13","3","C13","30.799"
"2019","WFL","Irrig","13","4","D13","52.363"
"2019","WFL","Irrig","13","6","F13","41.72"
"2019","WFL","Irrig","14","1","A14","5/25/2019"
"2019","WFL","Irrig","14","2","B14","9"
"2019","WFL","Irrig","14","3","C14","30.799"
"2019","WFL","Irrig","14","4","D14","0.000"
"2019","WFL","Irrig","14","6","F14","14.01"
"2019","WFL","Irrig","15","1","A15","5/26/2019"
"2019","WFL","Irrig","15","2","B15","10"
"2019","WFL","Irrig","15","3","C15","30.799"
"2019","WFL","Irrig","15","4","D15","0.000"
"2019","WFL","Irrig","15","6","F15","5.60"
"2019","WFL","Managem oper","1","1","A1","SOIL, CROP AND IRRIGATION MANAGEMENT OPERATIONS"
"2019","WFL","Managem oper","2","1","A2","Year and plot"
"2019","WFL","Managem oper","2","2","B2","-"
"2019","WFL","Managem oper","2","3","C2","2019 Castello d'Agogna"
"2019","WFL","Managem oper","3","1","A3","Puddling"
"2019","WFL","Managem oper","3","2","B3","Date"
"2019","WFL","Managem oper","4","2","B4","Depth"
"2019","WFL","Managem oper","5","1","A5","Ploughing"
"2019","WFL","Managem oper","5","2","B5","Date"
"2019","WFL","Managem oper","5","3","C5","3/20/2019"
"2019","WFL","Managem oper","6","2","B6","Depth (cm)"
"2019","WFL","Managem oper","6","3","C6","25"
"2019","WFL","Managem oper","7","1","A7","Levelling"
"2019","WFL","Managem oper","7","2","B7","Date"
"2019","WFL","Managem oper","7","3","C7","3/25/2019"
"2019","WFL","Managem oper","8","2","B8","Technique"
"2019","WFL","Managem oper","8","3","C8","Laser"
"2019","WFL","Managem oper","9","1","A9","Harrowing 1"
"2019","WFL","Managem oper","9","2","B9","Date"
"2019","WFL","Managem oper","9","3","C9","5/13/2019"
"2019","WFL","Managem oper","10","2","B10","Depth (cm)"
"2019","WFL","Managem oper","10","3","C10","10"
"2019","WFL","Managem oper","11","1","A11","Sowing"
"2019","WFL","Managem oper","11","2","B11","Date"
"2019","WFL","Managem oper","11","3","C11","5/16/2019"
"2019","WFL","Managem oper","12","2","B12","Variety"
"2019","WFL","Managem oper","12","3","C12","Centauro"
"2019","WFL","Managem oper","13","2","B13","Rate (kg/ha)"
"2019","WFL","Managem oper","13","3","C13","150"
"2019","WFL","Managem oper","14","1","A14","Fertilization base"
"2019","WFL","Managem oper","14","2","B14","Date"
"2019","WFL","Managem oper","14","3","C14","5/13/2019"
"2019","WFL","Managem oper","15","2","B15","N (kg/ha)"
"2019","WFL","Managem oper","15","3","C15","0 kg/ha for 0 N thesys                                                    40 kg/ha (40% of N application) for 100 N thesys 64 kg/ha (40% of N application) for 160 N thesys"
"2019","WFL","Other water","1","1","A1","OTHER WATER (OR NUTRIENT, OR PESTICIDE) BALANCE COMPONENTS"
"2019","WFL","Other water","2","1","A2","Date"
"2019","WFL","Other water","2","2","B2","Days after sowing"
"2019","WFL","Other water","2","3","C2","Qin (mm)"
"2019","WFL","Other water","2","4","D2","Qout (mm)"
"2019","WFL","Other water","2","5","E2","h_lev (mm)"
"2019","WFL","Other water","2","6","F2","Rain(mm)"
"2019","WFL","Other water","2","7","G2","ETc_Adj(mm)"
"2019","WFL","Other water","2","8","H2","Delta_L (mm)"
"2019","WFL","Other water","2","9","I2","Delta_S (mm)"
"2019","WFL","Other water","2","10","J2","Perc_Bal (mm)"
"2019","WFL","Other water","2","11","K2","Perc_MODEL (mm)"
"2019","WFL","Other water","2","13","M2","Qin (mm) and Qout (mm) are the irrigation fluxes (L/s average in the day) entering and exiting the parcel through the irrigation inlet and outlet, divided by the parcel surface (1400.30 m2). "
"2019","WFL","Other water","3","1","A3","5/14/2019"
"2019","WFL","Other water","3","2","B3","-2"
"2019","WFL","Other water","3","3","C3","201.889"
"2019","WFL","Other water","3","4","D3","26.937"
"2019","WFL","Other water","3","5","E3","38.591"
"2019","WFL","Other water","3","6","F3","0.00"
"2019","WFL","Other water","3","7","G3","5.26"
"2019","WFL","Other water","3","8","H3","73.90"
"2019","WFL","Other water","3","9","I3","42.33"
"2019","WFL","Other water","3","10","J3","53.467"
"2019","WFL","Other water","3","11","K3","23.667"
"2019","WFL","Other water","3","13","M3","h_lev (mm) is the measured ponding water level in the parcel (average value during the day)."
"2019","WFL","Other water","4","1","A4","5/15/2019"
"2019","WFL","Other water","4","2","B4","-1"
"2019","WFL","Other water","4","3","C4","86.303"
"2019","WFL","Other water","4","4","D4","38.796"
"2019","WFL","Other water","4","5","E4","72.761"
"2019","WFL","Other water","4","6","F4","0.00"
"2019","WFL","Other water","4","7","G4","5.15"
"2019","WFL","Other water","4","8","H4","5.05"
"2019","WFL","Other water","4","9","I4","0.00"
"2019","WFL","Other water","4","10","J4","37.304"
"2019","WFL","Other water","4","11","K4","44.233"
"2019","WFL","Other water","4","13","M4","Rain (mm): daily rainfall."
"2019","WFL","Other water","5","1","A5","5/16/2019"
"2019","WFL","Other water","5","2","B5","0"
"2019","WFL","Other water","5","3","C5","125.814"
"2019","WFL","Other water","5","4","D5","69.995"
"2019","WFL","Other water","5","5","E5","80.504"
"2019","WFL","Other water","5","6","F5","0.00"
"2019","WFL","Other water","5","7","G5","5.30"
"2019","WFL","Other water","5","8","H5","-5.23"
"2019","WFL","Other water","5","9","I5","0.00"
"2019","WFL","Other water","5","10","J5","55.749"
"2019","WFL","Other water","5","11","K5","44.864"
"2019","WFL","Other water","5","13","M5","ETc_Adj(mm): daily actual evapotranspiration."
"2019","WFL","Other water","6","1","A6","5/17/2019"
"2019","WFL","Other water","6","2","B6","1"
"2019","WFL","Other water","6","3","C6","145.618"
"2019","WFL","Other water","6","4","D6","90.396"
"2019","WFL","Other water","6","5","E6","82.559"
"2019","WFL","Other water","6","6","F6","6.80"
"2019","WFL","Other water","6","7","G6","2.70"
"2019","WFL","Other water","6","8","H6","22.85"
"2019","WFL","Other water","6","9","I6","0.00"
"2019","WFL","Other water","6","10","J6","36.472"
"2019","WFL","Other water","6","11","K6","44.933"
"2019","WFL","Other water","6","13","M6","Delta L (mm) daily change in ponding water storage computed at the end of the day [end of day(i) - end of day(i-1)]."
"2019","WFL","Other water","7","1","A7","5/18/2019"
"2019","WFL","Other water","7","2","B7","2"
"2019","WFL","Other water","7","3","C7","160.899"
"2019","WFL","Other water","7","4","D7","131.572"
"2019","WFL","Other water","7","5","E7","92.674"
"2019","WFL","Other water","7","6","F7","13.40"
"2019","WFL","Other water","7","7","G7","0.72"
"2019","WFL","Other water","7","8","H7","-1.81"
"2019","WFL","Other water","7","9","I7","0.00"
"2019","WFL","Other water","7","10","J7","43.816"
"2019","WFL","Other water","7","11","K7","45.794"
"2019","WFL","Other water","7","13","M7","Delta S (mm) daily change in water stored within the soil layer above the LCL (Less Conductive Layer) computed at the end of the day [end of day(i) - end of day(i-1)]."
"2019","WFL","Other water","8","1","A8","5/19/2019"
"2019","WFL","Other water","8","2","B8","3"
"2019","WFL","Other water","8","3","C8","153.003"
"2019","WFL","Other water","8","4","D8","121.599"
"2019","WFL","Other water","8","5","E8","93.025"
"2019","WFL","Other water","8","6","F8","10.80"
"2019","WFL","Other water","8","7","G8","1.29"
"2019","WFL","Other water","8","8","H8","-4.61"
"2019","WFL","Other water","8","9","I8","0.00"
"2019","WFL","Other water","8","10","J8","45.520"
"2019","WFL","Other water","8","11","K8","45.830"
"2019","WFL","Other water","8","13","M8","Perc_Bal (mm) is the percolation under the LCL (Less Conductive Layer, also called hardpan, usually located under the plugged horizon) obtained from the water balance (Qin-Qout +Rain -Etc_Adj -Delta_L -Delta_S)."
"2019","WFL","Other water","9","1","A9","5/20/2019"
"2019","WFL","Other water","9","2","B9","4"
"2019","WFL","Other water","9","3","C9","90.692"
"2019","WFL","Other water","9","4","D9","57.620"
"2019","WFL","Other water","9","5","E9","86.612"
"2019","WFL","Other water","9","6","F9","1.20"
"2019","WFL","Other water","9","7","G9","2.26"
"2019","WFL","Other water","9","8","H9","-10.03"
"2019","WFL","Other water","9","9","I9","0.00"
"2019","WFL","Other water","9","10","J9","42.043"
"2019","WFL","Other water","9","11","K9","45.352"
"2019","WFL","Other water","9","13","M9","Perc_MODEL (mm) is the percolation under the LCL (Less Conductive Layer, also called hardpan, usually located under the plugged horizon), modelled with a distributed Darcy-type model."
"2019","WFL","Other water","10","1","A10","5/21/2019"
"2019","WFL","Other water","10","2","B10","5"
"2019","WFL","Other water","10","3","C10","47.340"
"2019","WFL","Other water","10","4","D10","11.368"
"2019","WFL","Other water","10","5","E10","75.463"
"2019","WFL","Other water","10","6","F10","0.00"
"2019","WFL","Other water","10","7","G10","6.02"
"2019","WFL","Other water","10","8","H10","-8.42"
"2019","WFL","Other water","10","9","I10","0.00"
"2019","WFL","Other water","10","10","J10","38.366"
"2019","WFL","Other water","10","11","K10","44.485"
"2019","WFL","Other water","11","1","A11","5/22/2019"
"2019","WFL","Other water","11","2","B11","6"
"2019","WFL","Other water","11","3","C11","48.172"
"2019","WFL","Other water","11","4","D11","0.000"
"2019","WFL","Other water","11","5","E11","75.192"
"2019","WFL","Other water","11","6","F11","0.00"
"2019","WFL","Other water","11","7","G11","6.28"
"2019","WFL","Other water","11","8","H11","5.90"
"2019","WFL","Other water","11","9","I11","0.00"
"2019","WFL","Other water","11","10","J11","35.988"
"2019","WFL","Other water","11","11","K11","44.418"
"2019","WFL","Other water","12","1","A12","5/23/2019"
"2019","WFL","Other water","12","2","B12","7"
"2019","WFL","Other water","12","3","C12","31.842"
"2019","WFL","Other water","12","4","D12","0.000"
"2019","WFL","Other water","12","5","E12","76.870"
"2019","WFL","Other water","12","6","F12","1.80"
"2019","WFL","Other water","12","7","G12","6.20"
"2019","WFL","Other water","12","8","H12","-4.85"
"2019","WFL","Other water","12","9","I12","0.00"
"2019","WFL","Other water","12","10","J12","32.292"
"2019","WFL","Other water","12","11","K12","44.583"
"2019","WFL","Other water","13","1","A13","5/24/2019"
"2019","WFL","Other water","13","2","B13","8"
"2019","WFL","Other water","13","3","C13","30.799"
"2019","WFL","Other water","13","4","D13","52.363"
"2019","WFL","Other water","13","5","E13","41.721"
"2019","WFL","Other water","13","6","F13","0.00"
"2019","WFL","Other water","13","7","G13","6.16"
"2019","WFL","Other water","13","8","H13","-54.17"
"2019","WFL","Other water","13","9","I13","0.00"
"2019","WFL","Other water","13","10","J13","26.453"
"2019","WFL","Other water","13","11","K13","42.026"
"2019","WFL","Other water","14","1","A14","5/25/2019"
"2019","WFL","Other water","14","2","B14","9"
"2019","WFL","Other water","14","3","C14","30.799"
"2019","WFL","Other water","14","4","D14","0.000"
"2019","WFL","Other water","14","5","E14","14.010"
"2019","WFL","Other water","14","6","F14","0.40"
"2019","WFL","Other water","14","7","G14","5.42"
"2019","WFL","Other water","14","8","H14","-9.48"
"2019","WFL","Other water","14","9","I14","0.00"
"2019","WFL","Other water","14","10","J14","35.257"
"2019","WFL","Other water","14","11","K14","39.741"
"2019","WFL","Other water","15","1","A15","5/26/2019"
"2019","WFL","Other water","15","2","B15","10"
"2019","WFL","Other water","15","3","C15","30.799"
"2019","WFL","Other water","15","4","D15","0.000"
"2019","WFL","Other water","15","5","E15","5.603"
"2019","WFL","Other water","15","6","F15","0.60"
"2019","WFL","Other water","15","7","G15","3.88"
"2019","WFL","Other water","15","8","H15","-7.57"
"2019","WFL","Other water","15","9","I15","0.00"
"2019","WFL","Other water","15","10","J15","35.085"
"2019","WFL","Other water","15","11","K15","39.085"
"2019","WFL","Yield+product","1","1","A1","YIELD AND PRODUCT QUALITY"
"2019","WFL","Yield+product","2","1","A2","Date"
"2019","WFL","Yield+product","2","2","B2","Plot"
"2019","WFL","Yield+product","2","3","C2","Location"
"2019","WFL","Yield+product","2","4","D2","Rice grain yield at 14% humidity (t/ha)"
"2019","WFL","Yield+product","2","5","E2","Straw yield if sold (t/ha)"
"2019","WFL","Yield+product","2","6","F2","Yield comp
Nº panic/m2"
"2019","WFL","Yield+product","2","7","G2","Yield comp
Nº of grains by panicle"
"2019","WFL","Yield+product","2","8","H2","Yield comp
Weight of 1000 grains at 14% hum (g)"
"2019","WFL","Yield+product","2","9","I2","Yield comp Harvest Index
"
"2019","WFL","Yield+product","2","10","J2","Yield comp
Sterility (%)"
"2019","WFL","Yield+product","2","11","K2","Milled rice yield (%)"
"2019","WFL","Yield+product","2","12","L2","Head rice yield (%)"
"2019","WFL","Yield+product","2","13","M2","Yield comp
Chalkiness (%)"
"2019","WFL","Yield+product","2","14","N2","Yield comp
Damaged kernels (%)"
"2019","WFL","Yield+product","2","15","O2","As(III) μg kg-1"
"2019","WFL","Yield+product","2","16","P2","DMA(V) μg kg-1"
"2019","WFL","Yield+product","2","17","Q2","MMA(V) μg kg-1"
"2019","WFL","Yield+product","2","18","R2","As(V) μg kg-1"
"2019","WFL","Yield+product","2","19","S2","As TOT μg kg-1"
"2019","WFL","Yield+product","2","20","T2","Cadmium of rice grain (μg kg-1)"
"2019","WFL","Yield+product","2","21","U2","N % content (grain)"
